item	cond	subject	rt	region.id	correct_answer	accuracy
10	b	2m13	282	head	Y	1
10	b	2m13	266	hd5	Y	1
10	b	2m13	329	hd3	Y	1
10	b	2m13	234	VN	Y	1
10	b	2m13	500	hd1	Y	1
10	b	2m17	984	VN	Y	1
10	b	2m17	1532	hd1	Y	1
10	b	2m17	859	Adv	Y	1
10	b	2m17	406	hd4	Y	1
10	b	2m17	484	head	Y	1
10	b	2m17	531	FreqP	Y	1
10	b	2m17	984	Det+CL	Y	1
10	b	2m17	562	hd2	Y	1
10	b	2m17	422	DE	Y	1
10	b	2m17	1516	hd5	Y	1
10	b	2m17	422	hd3	Y	1
10	b	2m21	406	hd3	Y	1
10	b	2m21	359	DE	Y	1
10	b	2m21	343	hd5	Y	1
10	b	2m21	829	Det+CL	Y	1
10	b	2m21	344	head	Y	1
10	b	2m21	391	hd4	Y	1
10	b	2m21	296	Adv	Y	1
10	b	2m21	313	FreqP	Y	1
10	b	2m21	297	VN	Y	1
10	b	2m21	344	hd2	Y	1
10	b	2m21	328	hd1	Y	1
10	b	2m5	266	hd3	N	0
10	b	2m5	375	hd1	N	0
10	b	2m5	312	DE	N	0
10	b	2m5	313	FreqP	N	0
10	b	2m5	281	hd2	N	0
10	b	2m5	407	Det+CL	N	0
10	b	2m5	282	hd4	N	0
10	b	2m5	312	hd5	N	0
10	b	2m5	266	head	N	0
10	b	2m5	281	Adv	N	0
10	b	2m5	266	VN	N	0
10	b	2m9	563	hd5	N	0
10	b	2m9	422	hd1	N	0
10	b	2m9	313	DE	N	0
10	b	2m9	703	hd2	N	0
10	b	2m9	406	hd4	N	0
10	b	2m9	406	hd3	N	0
10	b	2m9	828	VN	N	0
10	b	2m9	547	Adv	N	0
10	b	2m9	609	head	N	0
10	b	2m9	734	Det+CL	N	0
10	b	2m9	593	FreqP	N	0
10	c	1m10	766	VN	Y	0
10	c	1m10	469	FreqP	Y	0
10	c	1m10	578	Adv	Y	0
10	c	1m10	375	V	Y	0
10	c	1m10	360	head	Y	0
10	c	1m10	531	N	Y	0
10	c	1m10	562	hd3	Y	0
10	c	1m10	312	DE	Y	0
10	c	1m10	375	Det+CL	Y	0
10	c	1m10	531	hd2	Y	0
10	c	1m10	547	hd1	Y	0
10	c	1m14	390	N	Y	0
10	c	1m14	313	Adv	Y	0
10	c	1m14	406	hd1	Y	0
10	c	1m14	281	FreqP	Y	0
10	c	1m14	297	V	Y	0
10	c	1m14	328	DE	Y	0
10	c	1m14	328	VN	Y	0
10	c	1m14	313	head	Y	0
10	c	1m14	375	hd2	Y	0
10	c	1m14	328	Det+CL	Y	0
10	c	1m14	531	hd3	Y	0
10	c	1m18	688	VN	N	1
10	c	1m18	344	V	N	1
10	c	1m18	469	DE	N	1
10	c	1m18	500	FreqP	N	1
10	c	1m18	515	Adv	N	1
10	c	1m18	328	hd2	N	1
10	c	1m18	547	hd1	N	1
10	c	1m18	531	head	N	1
10	c	1m18	594	Det+CL	N	1
10	c	1m18	359	N	N	1
10	c	1m18	1469	hd3	N	1
10	c	1m2	406	Adv	N	1
10	c	1m2	375	N	N	1
10	c	1m2	453	hd1	N	1
10	c	1m2	438	Det+CL	N	1
10	c	1m2	390	V	N	1
10	c	1m2	672	DE	N	1
10	c	1m2	1453	VN	N	1
10	c	1m2	625	hd2	N	1
10	c	1m2	391	hd3	N	1
10	c	1m2	422	head	N	1
10	c	1m2	515	FreqP	N	1
10	c	1m22	438	hd1	N	1
10	c	1m22	656	head	N	1
10	c	1m22	625	hd3	N	1
10	c	1m22	422	FreqP	N	1
10	c	1m22	422	Det+CL	N	1
10	c	1m22	437	V	N	1
10	c	1m22	422	VN	N	1
10	c	1m22	547	N	N	1
10	c	1m22	438	hd2	N	1
10	c	1m22	422	Adv	N	1
10	c	1m22	406	DE	N	1
10	c	1m26	375	DE	N	1
10	c	1m26	1000	hd3	N	1
10	c	1m26	547	Adv	N	1
10	c	1m26	656	VN	N	1
10	c	1m26	360	FreqP	N	1
10	c	1m26	281	head	N	1
10	c	1m26	406	Det+CL	N	1
10	c	1m26	485	N	N	1
10	c	1m26	437	V	N	1
10	c	1m26	468	hd2	N	1
10	c	1m26	422	hd1	N	1
10	c	1m6	422	Det+CL	N	1
10	c	1m6	437	hd1	N	1
10	c	1m6	360	head	N	1
10	c	1m6	422	V	N	1
10	c	1m6	515	VN	N	1
10	c	1m6	469	Adv	N	1
10	c	1m6	562	FreqP	N	1
10	c	1m6	297	DE	N	1
10	c	1m6	438	hd2	N	1
10	c	1m6	578	N	N	1
10	c	1m6	625	hd3	N	1
10	c	2m10	609	head	N	1
10	c	2m10	813	hd2	N	1
10	c	2m10	454	DE	N	1
10	c	2m10	750	hd3	N	1
10	c	2m10	625	FreqP	N	1
10	c	2m10	422	V	N	1
10	c	2m10	469	Det+CL	N	1
10	c	2m10	671	Adv	N	1
10	c	2m10	656	hd1	N	1
10	c	2m10	1391	VN	N	1
10	c	2m10	469	N	N	1
10	c	2m14	390	Det+CL	N	1
10	c	2m14	312	hd2	N	1
10	c	2m14	1172	FreqP	N	1
10	c	2m14	766	N	N	1
10	c	2m14	344	Adv	N	1
10	c	2m14	547	V	N	1
10	c	2m14	406	VN	N	1
10	c	2m14	578	DE	N	1
10	c	2m14	516	head	N	1
10	c	2m14	422	hd3	N	1
10	c	2m14	359	hd1	N	1
10	c	2m18	812	VN	N	1
10	c	2m18	657	DE	N	1
10	c	2m18	688	head	N	1
10	c	2m18	656	N	N	1
10	c	2m18	875	Det+CL	N	1
10	c	2m18	1110	Adv	N	1
10	c	2m18	547	hd2	N	1
10	c	2m18	594	V	N	1
10	c	2m18	1016	hd3	N	1
10	c	2m18	781	hd1	N	1
10	c	2m18	859	FreqP	N	1
10	c	2m2	1578	FreqP	N	1
10	c	2m2	547	N	N	1
10	c	2m2	703	VN	N	1
10	c	2m2	688	V	N	1
10	c	2m2	484	Det+CL	N	1
10	c	2m2	2625	hd1	N	1
10	c	2m2	390	DE	N	1
10	c	2m2	406	hd2	N	1
10	c	2m2	891	hd3	N	1
10	c	2m2	3000	Adv	N	1
10	c	2m2	516	head	N	1
10	c	2m22	344	N	N	1
10	c	2m22	297	hd2	N	1
10	c	2m22	671	V	N	1
10	c	2m22	500	hd3	N	1
10	c	2m22	312	FreqP	N	1
10	c	2m22	313	VN	N	1
10	c	2m22	516	Det+CL	N	1
10	c	2m22	281	head	N	1
10	c	2m22	344	DE	N	1
10	c	2m22	313	hd1	N	1
10	c	2m22	375	Adv	N	1
10	c	2m6	593	hd1	N	1
10	c	2m6	671	FreqP	N	1
10	c	2m6	1297	Adv	N	1
10	c	2m6	969	V	N	1
10	c	2m6	1141	Det+CL	N	1
10	c	2m6	469	hd2	N	1
10	c	2m6	1593	VN	N	1
10	c	2m6	781	N	N	1
10	c	2m6	781	hd3	N	1
10	c	2m6	485	DE	N	1
10	c	2m6	1594	head	N	1
10	d	1m11	391	N	Y	1
10	d	1m11	406	FreqP	Y	1
10	d	1m11	266	head	Y	1
10	d	1m11	281	DE	Y	1
10	d	1m11	203	V	Y	1
10	d	1m11	391	Det+CL	Y	1
10	d	1m11	312	Adv	Y	1
10	d	1m11	281	VN	Y	1
10	d	1m11	516	hd3	Y	1
10	d	1m11	391	hd1	Y	1
10	d	1m11	343	hd2	Y	1
10	d	1m15	563	V	N	0
10	d	1m15	578	N	N	0
10	d	1m15	750	hd1	N	0
10	d	1m15	375	head	N	0
10	d	1m15	579	Adv	N	0
10	d	1m15	453	DE	N	0
10	d	1m15	750	hd3	N	0
10	d	1m15	469	FreqP	N	0
10	d	1m15	593	Det+CL	N	0
10	d	1m15	1281	VN	N	0
10	d	1m15	438	hd2	N	0
10	d	1m19	328	V	Y	1
10	d	1m19	1218	VN	Y	1
10	d	1m19	313	Det+CL	Y	1
10	d	1m19	453	N	Y	1
10	d	1m19	1594	Adv	Y	1
10	d	1m19	313	DE	Y	1
10	d	1m19	344	hd2	Y	1
10	d	1m19	625	hd3	Y	1
10	d	1m19	1578	hd1	Y	1
10	d	1m19	297	head	Y	1
10	d	1m19	343	FreqP	Y	1
10	d	1m23	390	N	Y	1
10	d	1m23	703	Det+CL	Y	1
10	d	1m23	422	head	Y	1
10	d	1m23	578	Adv	Y	1
10	d	1m23	438	V	Y	1
10	d	1m23	422	DE	Y	1
10	d	1m23	391	VN	Y	1
10	d	1m23	610	hd3	Y	1
10	d	1m23	656	FreqP	Y	1
10	d	1m23	438	hd1	Y	1
10	d	1m23	343	hd2	Y	1
10	d	1m3	703	VN	Y	1
10	d	1m3	875	V	Y	1
10	d	1m3	282	hd2	Y	1
10	d	1m3	2859	hd1	Y	1
10	d	1m3	609	N	Y	1
10	d	1m3	453	Adv	Y	1
10	d	1m3	438	Det+CL	Y	1
10	d	1m3	281	head	Y	1
10	d	1m3	531	FreqP	Y	1
10	d	1m3	422	DE	Y	1
10	d	1m3	422	hd3	Y	1
10	d	1m7	438	Det+CL	Y	1
10	d	1m7	500	hd1	Y	1
10	d	1m7	469	Adv	Y	1
10	d	1m7	2563	hd3	Y	1
10	d	1m7	531	hd2	Y	1
10	d	1m7	593	VN	Y	1
10	d	1m7	515	DE	Y	1
10	d	1m7	375	head	Y	1
10	d	1m7	532	FreqP	Y	1
10	d	1m7	500	V	Y	1
10	d	1m7	500	N	Y	1
10	d	2m11	297	hd3	Y	1
10	d	2m11	484	FreqP	Y	1
10	d	2m11	313	hd1	Y	1
10	d	2m11	344	head	Y	1
10	d	2m11	265	hd2	Y	1
10	d	2m11	297	V	Y	1
10	d	2m11	297	N	Y	1
10	d	2m11	344	Adv	Y	1
10	d	2m11	281	Det+CL	Y	1
10	d	2m11	297	VN	Y	1
10	d	2m11	422	DE	Y	1
10	d	2m15	453	FreqP	Y	1
10	d	2m15	468	DE	Y	1
10	d	2m15	531	hd2	Y	1
10	d	2m15	719	N	Y	1
10	d	2m15	437	Adv	Y	1
10	d	2m15	453	VN	Y	1
10	d	2m15	562	V	Y	1
10	d	2m15	1094	hd1	Y	1
10	d	2m15	485	Det+CL	Y	1
10	d	2m15	438	head	Y	1
10	d	2m15	531	hd3	Y	1
10	d	2m19	594	hd1	Y	1
10	d	2m19	329	DE	Y	1
10	d	2m19	781	hd3	Y	1
10	d	2m19	656	Det+CL	Y	1
10	d	2m19	2312	FreqP	Y	1
10	d	2m19	407	Adv	Y	1
10	d	2m19	1703	V	Y	1
10	d	2m19	984	hd2	Y	1
10	d	2m19	625	N	Y	1
10	d	2m19	1078	VN	Y	1
10	d	2m19	312	head	Y	1
10	d	2m23	422	Det+CL	N	0
10	d	2m23	1640	VN	N	0
10	d	2m23	453	N	N	0
10	d	2m23	688	Adv	N	0
10	d	2m23	1610	head	N	0
10	d	2m23	562	FreqP	N	0
10	d	2m23	2687	hd3	N	0
10	d	2m23	829	hd2	N	0
10	d	2m23	422	V	N	0
10	d	2m23	469	DE	N	0
10	d	2m23	531	hd1	N	0
10	d	2m3	563	hd3	Y	1
10	d	2m3	438	Det+CL	Y	1
10	d	2m3	594	FreqP	Y	1
10	d	2m3	2204	VN	Y	1
10	d	2m3	750	hd1	Y	1
10	d	2m3	453	N	Y	1
10	d	2m3	562	Adv	Y	1
10	d	2m3	1360	head	Y	1
10	d	2m3	421	DE	Y	1
10	d	2m3	484	hd2	Y	1
10	d	2m3	500	V	Y	1
10	d	2m7	1094	VN	N	0
10	d	2m7	547	N	N	0
10	d	2m7	578	hd3	N	0
10	d	2m7	578	Adv	N	0
10	d	2m7	500	FreqP	N	0
10	d	2m7	359	DE	N	0
10	d	2m7	375	head	N	0
10	d	2m7	422	hd2	N	0
10	d	2m7	453	V	N	0
10	d	2m7	703	hd1	N	0
10	d	2m7	3203	Det+CL	N	0
11	a	1m11	469	hd1	Y	1
11	a	1m11	531	hd2	Y	1
11	a	1m11	235	FreqP	Y	1
11	a	1m11	250	head	Y	1
11	a	1m11	703	VN	Y	1
11	a	1m11	250	hd4	Y	1
11	a	1m11	266	Adv	Y	1
11	a	1m11	375	DE	Y	1
11	a	1m11	281	Det+CL	Y	1
11	a	1m11	562	hd5	Y	1
11	a	1m11	329	hd3	Y	1
11	a	1m15	343	hd2	Y	1
11	a	1m15	672	Adv	Y	1
11	a	1m15	375	head	Y	1
11	a	1m15	313	DE	Y	1
11	a	1m15	297	hd1	Y	1
11	a	1m15	531	Det+CL	Y	1
11	a	1m15	515	hd5	Y	1
11	a	1m15	453	VN	Y	1
11	a	1m15	375	FreqP	Y	1
11	a	1m15	328	hd4	Y	1
11	a	1m15	407	hd3	Y	1
11	a	1m19	375	Det+CL	N	0
11	a	1m19	390	hd2	N	0
11	a	1m19	969	FreqP	N	0
11	a	1m19	531	hd5	N	0
11	a	1m19	359	head	N	0
11	a	1m19	375	DE	N	0
11	a	1m19	641	VN	N	0
11	a	1m19	625	hd3	N	0
11	a	1m19	719	hd4	N	0
11	a	1m19	578	Adv	N	0
11	a	1m19	1532	hd1	N	0
11	a	1m23	750	hd1	Y	1
11	a	1m23	516	head	Y	1
11	a	1m23	391	DE	Y	1
11	a	1m23	438	Det+CL	Y	1
11	a	1m23	421	hd3	Y	1
11	a	1m23	609	hd5	Y	1
11	a	1m23	500	Adv	Y	1
11	a	1m23	515	VN	Y	1
11	a	1m23	531	FreqP	Y	1
11	a	1m23	438	hd4	Y	1
11	a	1m23	547	hd2	Y	1
11	a	1m3	594	hd1	Y	1
11	a	1m3	500	Adv	Y	1
11	a	1m3	344	hd4	Y	1
11	a	1m3	359	DE	Y	1
11	a	1m3	328	head	Y	1
11	a	1m3	531	hd2	Y	1
11	a	1m3	391	VN	Y	1
11	a	1m3	469	Det+CL	Y	1
11	a	1m3	360	FreqP	Y	1
11	a	1m3	406	hd3	Y	1
11	a	1m3	485	hd5	Y	1
11	a	1m7	484	VN	Y	1
11	a	1m7	516	hd3	Y	1
11	a	1m7	594	Adv	Y	1
11	a	1m7	578	FreqP	Y	1
11	a	1m7	703	hd5	Y	1
11	a	1m7	500	hd4	Y	1
11	a	1m7	546	hd1	Y	1
11	a	1m7	454	head	Y	1
11	a	1m7	375	Det+CL	Y	1
11	a	1m7	406	DE	Y	1
11	a	1m7	500	hd2	Y	1
11	a	2m11	297	Det+CL	Y	1
11	a	2m11	312	hd2	Y	1
11	a	2m11	281	VN	Y	1
11	a	2m11	281	head	Y	1
11	a	2m11	328	hd4	Y	1
11	a	2m11	281	Adv	Y	1
11	a	2m11	313	hd1	Y	1
11	a	2m11	297	DE	Y	1
11	a	2m11	313	hd5	Y	1
11	a	2m11	297	hd3	Y	1
11	a	2m11	250	FreqP	Y	1
11	a	2m15	532	hd4	Y	1
11	a	2m15	265	hd1	Y	1
11	a	2m15	296	hd3	Y	1
11	a	2m15	438	Adv	Y	1
11	a	2m15	282	hd2	Y	1
11	a	2m15	281	FreqP	Y	1
11	a	2m15	266	head	Y	1
11	a	2m15	297	Det+CL	Y	1
11	a	2m15	625	VN	Y	1
11	a	2m15	578	hd5	Y	1
11	a	2m15	281	DE	Y	1
11	a	2m19	297	hd1	Y	1
11	a	2m19	312	FreqP	Y	1
11	a	2m19	297	hd3	Y	1
11	a	2m19	328	Det+CL	Y	1
11	a	2m19	328	DE	Y	1
11	a	2m19	359	hd2	Y	1
11	a	2m19	563	Adv	Y	1
11	a	2m19	250	head	Y	1
11	a	2m19	328	hd4	Y	1
11	a	2m19	313	hd5	Y	1
11	a	2m19	531	VN	Y	1
11	a	2m23	656	hd4	Y	1
11	a	2m23	390	DE	Y	1
11	a	2m23	937	head	Y	1
11	a	2m23	641	VN	Y	1
11	a	2m23	859	hd2	Y	1
11	a	2m23	579	Det+CL	Y	1
11	a	2m23	704	FreqP	Y	1
11	a	2m23	531	Adv	Y	1
11	a	2m23	1078	hd5	Y	1
11	a	2m23	594	hd1	Y	1
11	a	2m23	766	hd3	Y	1
11	a	2m3	657	hd1	Y	1
11	a	2m3	500	hd3	Y	1
11	a	2m3	516	hd4	Y	1
11	a	2m3	781	FreqP	Y	1
11	a	2m3	515	Det+CL	Y	1
11	a	2m3	500	DE	Y	1
11	a	2m3	906	hd2	Y	1
11	a	2m3	578	VN	Y	1
11	a	2m3	734	hd5	Y	1
11	a	2m3	765	head	Y	1
11	a	2m3	1079	Adv	Y	1
11	a	2m7	3594	hd5	Y	1
11	a	2m7	531	FreqP	Y	1
11	a	2m7	562	hd2	Y	1
11	a	2m7	469	hd4	Y	1
11	a	2m7	328	DE	Y	1
11	a	2m7	828	VN	Y	1
11	a	2m7	313	head	Y	1
11	a	2m7	500	hd3	Y	1
11	a	2m7	485	Adv	Y	1
11	a	2m7	421	Det+CL	Y	1
11	a	2m7	469	hd1	Y	1
11	b	1m12	390	Adv	N	1
11	b	1m12	328	head	N	1
11	b	1m12	297	hd3	N	1
11	b	1m12	422	hd2	N	1
11	b	1m12	375	VN	N	1
11	b	1m12	297	hd4	N	1
11	b	1m12	360	Det+CL	N	1
11	b	1m12	187	FreqP	N	1
11	b	1m12	406	hd1	N	1
11	b	1m12	266	DE	N	1
11	b	1m12	437	hd5	N	1
11	b	1m16	531	hd1	Y	0
11	b	1m16	484	hd2	Y	0
11	b	1m16	828	hd5	Y	0
11	b	1m16	594	hd4	Y	0
11	b	1m16	703	FreqP	Y	0
11	b	1m16	375	DE	Y	0
11	b	1m16	360	hd3	Y	0
11	b	1m16	1532	VN	Y	0
11	b	1m16	765	Adv	Y	0
11	b	1m16	422	head	Y	0
11	b	1m16	484	Det+CL	Y	0
11	b	1m20	453	head	N	1
11	b	1m20	281	Det+CL	N	1
11	b	1m20	2016	FreqP	N	1
11	b	1m20	625	hd4	N	1
11	b	1m20	1438	hd2	N	1
11	b	1m20	1047	hd1	N	1
11	b	1m20	782	VN	N	1
11	b	1m20	922	hd3	N	1
11	b	1m20	953	Adv	N	1
11	b	1m20	4218	hd5	N	1
11	b	1m20	406	DE	N	1
11	b	1m24	282	hd5	N	1
11	b	1m24	250	FreqP	N	1
11	b	1m24	234	DE	N	1
11	b	1m24	297	hd1	N	1
11	b	1m24	250	head	N	1
11	b	1m24	281	hd2	N	1
11	b	1m24	390	Det+CL	N	1
11	b	1m24	516	VN	N	1
11	b	1m24	265	hd4	N	1
11	b	1m24	235	hd3	N	1
11	b	1m24	500	Adv	N	1
11	b	1m4	360	FreqP	N	1
11	b	1m4	484	VN	N	1
11	b	1m4	375	hd3	N	1
11	b	1m4	407	Adv	N	1
11	b	1m4	485	hd2	N	1
11	b	1m4	468	hd5	N	1
11	b	1m4	390	DE	N	1
11	b	1m4	656	Det+CL	N	1
11	b	1m4	406	hd1	N	1
11	b	1m4	453	hd4	N	1
11	b	1m4	438	head	N	1
11	b	1m8	1218	VN	N	1
11	b	1m8	1156	hd4	N	1
11	b	1m8	1500	Adv	N	1
11	b	1m8	687	head	N	1
11	b	1m8	640	hd3	N	1
11	b	1m8	1282	hd2	N	1
11	b	1m8	797	hd1	N	1
11	b	1m8	1063	hd5	N	1
11	b	1m8	422	DE	N	1
11	b	1m8	703	FreqP	N	1
11	b	1m8	610	Det+CL	N	1
11	b	2m12	204	FreqP	N	1
11	b	2m12	218	VN	N	1
11	b	2m12	375	hd2	N	1
11	b	2m12	281	hd3	N	1
11	b	2m12	313	hd1	N	1
11	b	2m12	578	hd4	N	1
11	b	2m12	265	head	N	1
11	b	2m12	219	Adv	N	1
11	b	2m12	187	DE	N	1
11	b	2m12	313	Det+CL	N	1
11	b	2m12	594	hd5	N	1
11	b	2m16	312	hd3	N	1
11	b	2m16	406	Adv	N	1
11	b	2m16	328	hd2	N	1
11	b	2m16	313	Det+CL	N	1
11	b	2m16	313	FreqP	N	1
11	b	2m16	281	DE	N	1
11	b	2m16	453	hd5	N	1
11	b	2m16	250	hd4	N	1
11	b	2m16	266	hd1	N	1
11	b	2m16	281	head	N	1
11	b	2m16	344	VN	N	1
11	b	2m20	344	hd3	N	1
11	b	2m20	812	hd4	N	1
11	b	2m20	250	Det+CL	N	1
11	b	2m20	266	Adv	N	1
11	b	2m20	234	VN	N	1
11	b	2m20	360	hd5	N	1
11	b	2m20	359	head	N	1
11	b	2m20	438	hd2	N	1
11	b	2m20	500	FreqP	N	1
11	b	2m20	406	DE	N	1
11	b	2m20	453	hd1	N	1
11	b	2m4	1546	Adv	N	1
11	b	2m4	500	head	N	1
11	b	2m4	734	hd2	N	1
11	b	2m4	437	hd5	N	1
11	b	2m4	359	DE	N	1
11	b	2m4	579	Det+CL	N	1
11	b	2m4	1000	hd3	N	1
11	b	2m4	516	FreqP	N	1
11	b	2m4	563	hd1	N	1
11	b	2m4	766	hd4	N	1
11	b	2m4	704	VN	N	1
11	b	2m8	422	Det+CL	Y	0
11	b	2m8	500	hd2	Y	0
11	b	2m8	813	hd5	Y	0
11	b	2m8	547	hd1	Y	0
11	b	2m8	453	DE	Y	0
11	b	2m8	531	hd4	Y	0
11	b	2m8	484	hd3	Y	0
11	b	2m8	922	Adv	Y	0
11	b	2m8	547	head	Y	0
11	b	2m8	515	VN	Y	0
11	b	2m8	422	FreqP	Y	0
11	c	1m1	328	head	Y	1
11	c	1m1	328	hd2	Y	1
11	c	1m1	281	Det+CL	Y	1
11	c	1m1	328	DE	Y	1
11	c	1m1	484	Adv	Y	1
11	c	1m1	344	V	Y	1
11	c	1m1	344	VN	Y	1
11	c	1m1	297	hd1	Y	1
11	c	1m1	360	hd3	Y	1
11	c	1m1	437	N	Y	1
11	c	1m1	906	FreqP	Y	1
11	c	1m13	312	head	Y	1
11	c	1m13	406	hd3	Y	1
11	c	1m13	344	V	Y	1
11	c	1m13	656	FreqP	Y	1
11	c	1m13	297	hd1	Y	1
11	c	1m13	547	DE	Y	1
11	c	1m13	328	Adv	Y	1
11	c	1m13	735	VN	Y	1
11	c	1m13	328	Det+CL	Y	1
11	c	1m13	328	hd2	Y	1
11	c	1m13	562	N	Y	1
11	c	1m17	265	head	Y	1
11	c	1m17	235	N	Y	1
11	c	1m17	218	V	Y	1
11	c	1m17	406	hd1	Y	1
11	c	1m17	313	DE	Y	1
11	c	1m17	641	Adv	Y	1
11	c	1m17	422	FreqP	Y	1
11	c	1m17	203	Det+CL	Y	1
11	c	1m17	484	VN	Y	1
11	c	1m17	250	hd2	Y	1
11	c	1m17	329	hd3	Y	1
11	c	1m21	422	hd3	Y	1
11	c	1m21	594	FreqP	Y	1
11	c	1m21	360	hd2	Y	1
11	c	1m21	297	N	Y	1
11	c	1m21	375	head	Y	1
11	c	1m21	375	DE	Y	1
11	c	1m21	329	Adv	Y	1
11	c	1m21	406	hd1	Y	1
11	c	1m21	359	VN	Y	1
11	c	1m21	312	Det+CL	Y	1
11	c	1m21	297	V	Y	1
11	c	1m25	469	head	Y	1
11	c	1m25	297	Det+CL	Y	1
11	c	1m25	344	hd2	Y	1
11	c	1m25	359	FreqP	Y	1
11	c	1m25	375	VN	Y	1
11	c	1m25	250	N	Y	1
11	c	1m25	375	DE	Y	1
11	c	1m25	453	V	Y	1
11	c	1m25	328	hd1	Y	1
11	c	1m25	719	hd3	Y	1
11	c	1m25	406	Adv	Y	1
11	c	1m5	282	hd2	Y	1
11	c	1m5	265	V	Y	1
11	c	1m5	250	FreqP	Y	1
11	c	1m5	297	Adv	Y	1
11	c	1m5	281	DE	Y	1
11	c	1m5	265	VN	Y	1
11	c	1m5	312	hd1	Y	1
11	c	1m5	297	hd3	Y	1
11	c	1m5	438	N	Y	1
11	c	1m5	266	head	Y	1
11	c	1m5	266	Det+CL	Y	1
11	c	1m9	391	Det+CL	Y	1
11	c	1m9	547	FreqP	Y	1
11	c	1m9	578	VN	Y	1
11	c	1m9	375	hd3	Y	1
11	c	1m9	406	V	Y	1
11	c	1m9	406	head	Y	1
11	c	1m9	297	Adv	Y	1
11	c	1m9	547	hd2	Y	1
11	c	1m9	797	hd1	Y	1
11	c	1m9	360	DE	Y	1
11	c	1m9	531	N	Y	1
11	c	2m1	375	V	Y	1
11	c	2m1	328	hd2	Y	1
11	c	2m1	562	N	Y	1
11	c	2m1	625	FreqP	Y	1
11	c	2m1	359	hd1	Y	1
11	c	2m1	343	DE	Y	1
11	c	2m1	344	VN	Y	1
11	c	2m1	313	Det+CL	Y	1
11	c	2m1	563	hd3	Y	1
11	c	2m1	328	Adv	Y	1
11	c	2m1	313	head	Y	1
11	c	2m13	859	hd2	Y	1
11	c	2m13	484	V	Y	1
11	c	2m13	344	Adv	Y	1
11	c	2m13	391	hd3	Y	1
11	c	2m13	390	hd1	Y	1
11	c	2m13	828	VN	Y	1
11	c	2m13	578	FreqP	Y	1
11	c	2m13	328	Det+CL	Y	1
11	c	2m13	344	DE	Y	1
11	c	2m13	313	N	Y	1
11	c	2m13	391	head	Y	1
11	c	2m17	359	DE	Y	1
11	c	2m17	438	FreqP	Y	1
11	c	2m17	469	Det+CL	Y	1
11	c	2m17	312	hd3	Y	1
11	c	2m17	422	hd1	Y	1
11	c	2m17	375	VN	Y	1
11	c	2m17	312	head	Y	1
11	c	2m17	687	N	Y	1
11	c	2m17	422	V	Y	1
11	c	2m17	719	Adv	Y	1
11	c	2m17	1141	hd2	Y	1
11	c	2m21	656	head	Y	1
11	c	2m21	594	hd1	Y	1
11	c	2m21	484	hd2	Y	1
11	c	2m21	484	V	Y	1
11	c	2m21	500	N	Y	1
11	c	2m21	422	Det+CL	Y	1
11	c	2m21	609	VN	Y	1
11	c	2m21	797	FreqP	Y	1
11	c	2m21	656	hd3	Y	1
11	c	2m21	375	Adv	Y	1
11	c	2m21	891	DE	Y	1
11	c	2m5	312	head	Y	1
11	c	2m5	250	VN	Y	1
11	c	2m5	281	DE	Y	1
11	c	2m5	594	hd2	Y	1
11	c	2m5	344	hd1	Y	1
11	c	2m5	454	FreqP	Y	1
11	c	2m5	266	V	Y	1
11	c	2m5	516	Adv	Y	1
11	c	2m5	515	hd3	Y	1
11	c	2m5	297	Det+CL	Y	1
11	c	2m5	437	N	Y	1
11	c	2m9	234	head	Y	1
11	c	2m9	359	FreqP	Y	1
11	c	2m9	563	hd3	Y	1
11	c	2m9	515	V	Y	1
11	c	2m9	438	VN	Y	1
11	c	2m9	985	N	Y	1
11	c	2m9	375	hd2	Y	1
11	c	2m9	546	Adv	Y	1
11	c	2m9	297	DE	Y	1
11	c	2m9	969	hd1	Y	1
11	c	2m9	454	Det+CL	Y	1
11	d	1m10	516	Det+CL	N	1
11	d	1m10	391	head	N	1
11	d	1m10	484	Adv	N	1
11	d	1m10	640	DE	N	1
11	d	1m10	343	hd3	N	1
11	d	1m10	594	FreqP	N	1
11	d	1m10	437	V	N	1
11	d	1m10	329	hd2	N	1
11	d	1m10	532	VN	N	1
11	d	1m10	797	N	N	1
11	d	1m10	359	hd1	N	1
11	d	1m14	344	N	Y	0
11	d	1m14	328	Det+CL	Y	0
11	d	1m14	390	V	Y	0
11	d	1m14	438	hd2	Y	0
11	d	1m14	515	FreqP	Y	0
11	d	1m14	484	head	Y	0
11	d	1m14	766	hd3	Y	0
11	d	1m14	313	Adv	Y	0
11	d	1m14	500	hd1	Y	0
11	d	1m14	547	DE	Y	0
11	d	1m14	703	VN	Y	0
11	d	1m18	266	FreqP	N	1
11	d	1m18	297	head	N	1
11	d	1m18	266	Det+CL	N	1
11	d	1m18	218	hd3	N	1
11	d	1m18	515	hd1	N	1
11	d	1m18	265	V	N	1
11	d	1m18	219	N	N	1
11	d	1m18	281	Adv	N	1
11	d	1m18	235	hd2	N	1
11	d	1m18	359	VN	N	1
11	d	1m18	281	DE	N	1
11	d	1m2	421	DE	N	1
11	d	1m2	469	V	N	1
11	d	1m2	1000	VN	N	1
11	d	1m2	407	hd1	N	1
11	d	1m2	735	FreqP	N	1
11	d	1m2	421	hd3	N	1
11	d	1m2	313	Adv	N	1
11	d	1m2	578	N	N	1
11	d	1m2	422	hd2	N	1
